Interval,Description,Agent,Int Agt ID,Adv,In Ans,In,Out Ans,Out,Tot Tlk (Seconds Value),Avg Tlk (Seconds Value),End On-Hold,Esc,Esc To,In Abnd,Max Concr,Out Fail,OvrFd In,OvrFd Off,All Ans,All,UnMon,Trans In,Trans Out,Unrtrnd,Ans <= 15s,Abnd <= 60s,Max Call (Seconds Value),Max Held (Seconds Value),Max Talk (Seconds Value),Tot Call (Seconds Value),Tot Held (Seconds Value),Tot Rng (Seconds Value),Alerting (Seconds Value),Available (Seconds Value),Busy (Seconds Value),Handling (Seconds Value),N/A (Seconds Value)
03/01/2026 (06:00:00 - 06:59:59),Ella Scott,440738213751.0,,0,3.0,3.0,0.0,0.0,1387.7428331600072,462.58094438666905,0,0,0,0.0,0,0.0,0,0,3.0,3.0,0,0,0,0,3.0,0.0,1351.3148243192607,83.44669182256727,1260.6639156786835,1464.9266992397434,55.57121562570691,21.612650454029236,11.576615972611808,2045.3235490029447,1476.5033152123551,1464.9266992397434,78.1731357847001
03/01/2026 (06:00:00 - 06:59:59),Freya Wright,440705932682.0,,0,2.0,3.0,0.0,0.0,619.2448194024341,309.62240970121707,0,0,0,1.0,0,0.0,0,0,2.0,3.0,0,0,0,0,1.0,0.0,1091.9088389486612,194.92403751858032,890.4054951539989,759.4504300515154,127.04699809691716,13.15861255216402,10.389031080112318,2549.6456588325973,769.8394611316277,759.4504300515154,280.5148800357751
03/01/2026 (07:00:00 - 07:59:59),Liam Turner,440710619180.0,,0,1.0,1.0,0.0,0.0,313.87329494554496,313.87329494554496,0,0,0,0.0,0,0.0,0,0,1.0,1.0,0,0,0,0,0.0,0.0,894.1048413069329,49.0339832996992,839.9545308570449,329.72854268878416,10.738920593050388,5.11632715018877,5.453587448809615,3013.1448757559488,335.1821301375938,329.72854268878416,251.67299410645745
03/01/2026 (07:00:00 - 07:59:59),Nina Ward,440795892684.0,,0,2.0,2.0,2.0,2.0,446.9984783062069,223.49923915310345,0,0,0,0.0,0,0.0,0,0,4.0,4.0,0,0,0,0,1.0,0.0,676.3198436185479,36.22019900107161,633.1117739546233,483.2694615515434,22.29524191963057,27.951482651411887,7.5741705131402,2920.8786027987144,490.84363206468356,483.2694615515434,188.2777651366022
03/01/2026 (07:00:00 - 07:59:59),Ruby Bennett,440776845445.0,,0,2.0,2.0,0.0,0.0,580.3988459391932,290.1994229695966,0,0,0,0.0,0,0.0,0,0,2.0,2.0,0,0,0,0,1.0,0.0,1026.8540618132472,70.26607834674367,952.1713606862172,647.2312104961741,57.99911899640845,8.833245560572415,10.115913897612593,2854.555741937202,657.3471243937867,647.2312104961741,88.09713366901121
03/01/2026 (07:00:00 - 07:59:59),Theo Bennett,440797064732.0,,0,0.0,0.0,0.0,0.0,0.0,214.24484119330356,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,741.6559055417704,65.77470156626096,670.6196968657523,0.0,0.0,0.0,0.0,3338.176841277669,0.0,0.0,261.8231587223311
03/01/2026 (07:00:00 - 07:59:59),Nina Reed,440712872381.0,,0,0.0,0.0,0.0,0.0,0.0,159.30394314476302,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,592.2554607463975,244.79412327824767,338.26409631719383,0.0,0.0,0.0,0.0,3458.518033966148,0.0,0.0,141.48196603385225
03/01/2026 (07:00:00 - 07:59:59),Ella Scott,440738213751.0,,0,4.0,4.0,0.0,0.0,904.612448398778,226.1531120996945,0,0,0,0.0,0,0.0,0,0,4.0,4.0,0,0,0,0,4.0,0.0,809.5042631361447,33.37686139507537,772.967002397985,975.7243667975627,58.470321026447344,12.641597372337255,22.93119831982411,2445.16093865734,998.6555651173868,975.7243667975627,156.18349622527342
03/01/2026 (07:00:00 - 07:59:59),Freya Wright,440705932682.0,,0,2.0,2.0,0.0,0.0,474.4371884098405,237.21859420492024,0,0,0,0.0,0,0.0,0,0,2.0,2.0,0,0,0,0,2.0,0.0,601.6517157381912,31.673457648583316,561.2601274804176,510.0424800919203,18.169030463699205,17.436261218380654,10.900851650345821,3010.5925478632885,520.9433317422661,510.0424800919203,68.46412039444529
03/01/2026 (08:00:00 - 08:59:59),Liam Turner,440710619180.0,,0,5.0,5.0,0.0,0.0,1377.0436122719102,275.40872245438203,0,0,0,0.0,0,0.0,0,0,5.0,5.0,0,0,0,0,3.0,0.0,1150.8395916688014,86.17692362222458,1057.59182566992,1517.6869351964674,105.28911104127292,35.354211883284314,29.853526352396482,1979.6315895828625,1547.540461548864,1517.6869351964674,72.82794886827331
03/01/2026 (08:00:00 - 08:59:59),Nina Ward,440795892684.0,,0,1.0,1.0,0.0,0.0,200.0970332675085,200.0970332675085,0,0,0,0.0,0,0.0,0,0,1.0,1.0,0,0,0,0,1.0,0.0,601.4386707508166,85.09723450360923,509.9698635404688,224.78619178140664,18.31758580715951,6.3715727067386485,3.0263660295856365,3210.0511526901596,227.81255781099227,224.78619178140664,162.13628949884847
03/01/2026 (08:00:00 - 08:59:59),Ruby Bennett,440776845445.0,,0,3.0,3.0,0.0,0.0,1257.154842304953,419.051614101651,0,0,0,0.0,0,0.0,0,0,3.0,3.0,0,0,0,0,2.0,0.0,1368.1544914997953,47.720993804049556,1314.012302581186,1331.07006401737,54.65163636873808,19.263585343678653,12.441390492865617,2006.844515420908,1343.5114545102356,1331.07006401737,249.64403006885635
03/01/2026 (08:00:00 - 08:59:59),Theo Bennett,440797064732.0,,0,3.0,3.0,0.0,0.0,363.1058662628874,121.0352887542958,0,0,0,0.0,0,0.0,0,0,3.0,3.0,0,0,0,0,1.0,0.0,498.2567168179519,48.837895862945544,442.07481687676795,436.40284024738855,51.264961749785925,22.0320122347152,12.043693365904526,3065.1470993282483,448.44653361329307,436.40284024738855,86.40636705845864
03/01/2026 (08:00:00 - 08:59:59),Nina Reed,440712872381.0,,0,0.0,0.0,1.0,1.0,0.0,163.4336160020259,0,0,0,0.0,0,0.0,0,0,1.0,1.0,0,0,0,0,0.0,0.0,659.3364028723229,100.25582042501621,553.1966752598468,0.0,0.0,5.8839071874600055,0.0,3522.8359746021933,0.0,0.0,77.16402539780682
03/01/2026 (08:00:00 - 08:59:59),Ella Scott,440738213751.0,,0,4.0,4.0,1.0,1.0,1072.003536240866,268.0008840602165,0,0,0,0.0,0,0.0,0,0,5.0,5.0,0,0,0,0,3.0,0.0,714.7439388137856,83.39682628963931,623.8482065965447,1197.8161031760364,95.8169432247643,37.49452963800762,18.764028433238146,2281.348845474959,1216.5801316092745,1197.8161031760364,102.07102291576629
03/01/2026 (08:00:00 - 08:59:59),Freya Wright,440705932682.0,,0,4.0,5.0,1.0,1.0,926.5454164195015,231.63635410487538,0,0,0,1.0,0,0.0,0,0,5.0,6.0,0,0,0,0,2.0,1.0,699.9162249730447,21.858650207543956,671.8758885169514,980.28181208332,29.009650669621053,30.908431242746776,13.720833357420531,2377.0337979986625,994.0026454407405,980.28181208332,228.96355656059663
03/01/2026 (09:00:00 - 09:59:59),Liam Turner,440710619180.0,,0,4.0,4.0,0.0,0.0,862.2923390206275,215.57308475515688,0,0,0,0.0,0,0.0,0,0,4.0,4.0,0,0,0,0,3.0,0.0,817.302453207446,71.67346521371253,741.7079581325194,963.031765556758,85.0553070912746,15.684119444855975,17.127189082413718,2362.7973627563974,980.1589546391717,963.031765556758,257.04368260443124
03/01/2026 (09:00:00 - 09:59:59),Nina Ward,440795892684.0,,0,3.0,3.0,0.0,0.0,1109.3292886006907,369.77642953356354,0,0,0,0.0,0,0.0,0,0,3.0,3.0,0,0,0,0,2.0,0.0,1116.1038338674318,39.87089763634611,1068.4937944831784,1157.7385791835868,25.191865339174193,23.217425243722015,12.086165018577578,2293.20705556466,1169.8247442021643,1157.7385791835868,136.9682002331754
03/01/2026 (09:00:00 - 09:59:59),Ruby Bennett,440776845445.0,,0,2.0,2.0,0.0,0.0,503.2265993586338,251.6132996793169,0,0,0,0.0,0,0.0,0,0,2.0,2.0,0,0,0,0,0.0,0.0,588.8855907662797,66.31085186016578,517.1378783420516,546.5222638179035,32.421943331145165,10.873721128124584,8.499484296197384,2891.756989959871,555.0217481141009,546.5222638179035,153.22126192602826
03/01/2026 (09:00:00 - 09:59:59),Theo Bennett,440797064732.0,,0,3.0,3.0,1.0,1.0,576.4771888617942,192.1590629539314,0,0,0,0.0,0,0.0,0,0,4.0,4.0,0,0,0,0,3.0,0.0,702.5314896516779,107.51789165967695,590.1154329245236,660.5842279957294,69.412543931503,19.592660269909715,13.216045461311232,2843.4041861444557,673.8002734570406,660.5842279957294,82.79554039850382
03/01/2026 (09:00:00 - 09:59:59),Nina Reed,440712872381.0,,0,3.0,3.0,0.0,0.0,546.8918958980779,182.29729863269264,0,0,0,0.0,0,0.0,0,0,3.0,3.0,0,0,0,0,2.0,0.0,521.3257722059799,43.2854059288729,473.7290557806095,593.4026453756647,33.576817988094234,12.933931489492561,13.99443982849138,2811.581347176597,607.3970852041562,593.4026453756647,181.02156761924687
03/01/2026 (09:00:00 - 09:59:59),Ella Scott,440738213751.0,,0,5.0,5.0,0.0,0.0,918.92640402555,183.78528080511,0,0,0,0.0,0,0.0,0,0,5.0,5.0,0,0,0,0,4.0,0.0,532.7255664253667,150.40893162949612,372.6967022447276,1143.1651196538032,176.1390528725383,48.099662755714824,25.55660035972741,2283.543103996823,1168.7217200135306,1143.1651196538032,147.7351759896465
03/01/2026 (09:00:00 - 09:59:59),Freya Wright,440705932682.0,,0,5.0,6.0,1.0,1.0,1123.5196993531413,224.70393987062826,0,0,0,1.0,0,0.0,0,0,6.0,7.0,0,0,0,0,4.0,1.0,703.0753436178436,108.86304658450412,587.0556053195007,1290.2846466161081,130.9814886937728,42.94015028303293,15.84131610772127,2060.8567537393524,1306.1259627238294,1290.2846466161081,233.017283536818
03/01/2026 (10:00:00 - 10:59:59),Liam Turner,440710619180.0,,0,2.0,2.0,0.0,0.0,536.6106981492758,268.3053490746379,0,0,0,0.0,0,0.0,0,0,2.0,2.0,0,0,0,0,2.0,0.0,625.9135990094392,41.94507065343065,579.2880976156769,579.9325965139974,33.961036884058345,9.36086148066325,10.700809976925958,2817.6120625852463,590.6334064909233,579.9325965139974,191.7545309238304
03/01/2026 (10:00:00 - 10:59:59),Nina Ward,440795892684.0,,0,3.0,3.0,0.0,0.0,369.9867242549643,123.3289080849881,0,0,0,0.0,0,0.0,0,0,3.0,3.0,0,0,0,0,2.0,0.0,571.0162949978867,151.41879681584123,414.4475451147855,477.70688506788525,92.27030161114125,15.449859201779745,14.933616721727375,2960.9320984828237,492.64050178961264,477.70688506788525,146.42739972756362
03/01/2026 (10:00:00 - 10:59:59),Ruby Bennett,440776845445.0,,0,4.0,4.0,1.0,1.0,549.7732990827914,137.44332477069784,0,0,0,0.0,0,0.0,0,0,5.0,5.0,0,0,0,0,2.0,0.0,467.06711178608964,97.56450719411323,360.7809276460659,684.5071180816448,99.84711121521141,43.60838472955251,18.42148437549615,2678.480963415311,702.9286024571409,684.5071180816448,218.59043412754775
03/01/2026 (10:00:00 - 10:59:59),Theo Bennett,440797064732.0,,0,6.0,8.0,1.0,1.0,2394.2003313741534,399.0333885623589,0,0,0,2.0,0,0.0,0,0,7.0,9.0,0,0,0,0,1.0,2.0,1192.947663575923,115.35125190823949,1071.501834208624,2607.6252046568343,176.85740852832308,42.66204221341758,32.43091765039458,880.9682394316789,2640.056122307229,2607.6252046568343,78.97563826109202
03/01/2026 (10:00:00 - 10:59:59),Nina Reed,440712872381.0,,0,5.0,5.0,0.0,1.0,1045.1472858455568,209.02945716911134,0,0,0,0.0,0,1.0,0,0,5.0,6.0,0,0,0,0,3.0,0.0,713.9251165716215,62.78685302302325,646.0428439258186,1158.807982727259,88.18359876780407,25.477098113898275,18.971266970347536,2158.699624343898,1177.7792496976067,1158.807982727259,263.5211259584952
03/01/2026 (10:00:00 - 10:59:59),Ella Scott,440738213751.0,,0,2.0,2.0,2.0,2.0,333.7447063594863,166.87235317974316,0,0,0,0.0,0,0.0,0,0,4.0,4.0,0,0,0,0,2.0,0.0,425.56543538410887,63.31444684891574,354.03988139227914,386.9770455456556,36.81012490034131,32.844428571655975,10.082308237640191,3052.556271102572,397.05935378329576,386.9770455456556,150.38437511413267
03/01/2026 (10:00:00 - 10:59:59),Freya Wright,440705932682.0,,0,3.0,3.0,0.0,0.0,877.1490194406178,292.38300648020595,0,0,0,0.0,0,0.0,0,0,3.0,3.0,0,0,0,0,2.0,0.0,958.9906986810701,65.64394296715525,887.7048020017933,985.2384892255781,91.1636086485955,16.925861136364635,15.187783010088031,2451.122682668721,1000.4262722356661,985.2384892255781,148.4510450956128
03/01/2026 (11:00:00 - 11:59:59),Liam Turner,440710619180.0,,0,6.0,6.0,0.0,0.0,685.5232697942058,114.25387829903431,0,0,0,0.0,0,0.0,0,0,6.0,6.0,0,0,0,0,3.0,0.0,361.862816025725,35.464634106430985,320.3968975155988,819.0361615951142,97.50518537873702,36.00770642217127,24.581204657170844,2678.640025870802,843.617366252285,819.0361615951142,77.74260787691284
03/01/2026 (11:00:00 - 11:59:59),Nina Ward,440795892684.0,,0,2.0,2.0,4.0,4.0,788.5926256010366,394.2963128005183,0,0,0,0.0,0,0.0,0,0,6.0,6.0,0,0,0,0,2.0,0.0,1450.448878103451,119.75952568153627,1324.2909085889894,849.3265535623178,47.93704029543062,38.39066299755184,8.99068043997852,2643.9895748754516,858.3172340022963,849.3265535623178,97.69319112225193
03/01/2026 (11:00:00 - 11:59:59),Ruby Bennett,440776845445.0,,0,8.0,9.0,0.0,1.0,1824.1994676342836,228.02493345428545,0,0,0,1.0,0,1.0,0,0,8.0,10.0,0,0,0,0,3.0,1.0,660.2892810345729,112.6124418856327,538.4358531630523,2131.3050010457446,233.1776455243578,73.92788788710315,33.89482987861152,1134.986038961221,2165.1998309243563,2131.3050010457446,299.81413011442265
03/01/2026 (11:00:00 - 11:59:59),Theo Bennett,440797064732.0,,0,2.0,3.0,0.0,0.0,381.10403615589047,190.55201807794523,0,0,0,1.0,0,0.0,0,0,2.0,3.0,0,0,0,0,2.0,1.0,796.7115671486321,61.6594425704701,723.3834365945717,439.2959118698976,34.8544997468265,23.33737596718066,10.049847934998335,2995.4740937567385,449.345759804896,439.2959118698976,155.18014643836577
03/01/2026 (11:00:00 - 11:59:59),Nina Reed,440712872381.0,,0,7.0,7.0,2.0,2.0,1486.9504644234614,212.42149491763735,0,0,0,0.0,0,0.0,0,0,9.0,9.0,0,0,0,0,2.0,0.0,642.3164090853762,72.18440659433121,560.8981029884972,1655.956652808378,104.36889186708162,83.10509552293092,28.330056693119374,1743.0244116742954,1684.2867095014974,1655.956652808378,172.68887882420717
03/01/2026 (11:00:00 - 11:59:59),Ella Scott,440738213751.0,,0,3.0,3.0,1.0,1.0,666.7177006180424,222.23923353934745,0,0,0,0.0,0,0.0,0,0,4.0,4.0,0,0,0,0,2.0,0.0,883.7603126930458,100.0593353744674,779.0767824472002,764.8658413975221,84.27555616534539,18.496779485512427,17.091238806804324,2707.317199673874,781.9570802043264,764.8658413975221,110.72572012179984
03/01/2026 (11:00:00 - 11:59:59),Freya Wright,440705932682.0,,0,5.0,6.0,0.0,0.0,1057.1537884637833,211.43075769275663,0,0,0,1.0,0,0.0,0,0,5.0,6.0,0,0,0,0,1.0,0.0,537.512919192022,58.33728701967047,472.7470822393045,1189.8442834602733,100.5477453312553,32.14274966523488,16.413474440888432,2184.4180748914737,1206.2577579011618,1189.8442834602733,209.32416720736472
03/01/2026 (12:00:00 - 12:59:59),Liam Turner,440710619180.0,,0,4.0,7.0,1.0,1.0,1750.227149527953,437.5567873819883,0,0,0,3.0,0,0.0,0,0,5.0,8.0,0,0,0,0,1.0,1.0,1566.696490869138,171.38311308943995,1387.2497662218893,1927.0378210637996,144.55622530461244,40.318057789042555,18.920071582401548,1384.3068073845966,1945.9578926462011,1927.0378210637996,269.7352999692024
03/01/2026 (12:00:00 - 12:59:59),Nina Ward,440795892684.0,,0,2.0,2.0,1.0,1.0,257.2428529451046,128.6214264725523,0,0,0,0.0,0,0.0,0,0,3.0,3.0,0,0,0,0,2.0,0.0,477.7944510755486,34.22663203974264,431.23521206436766,308.0617740750658,26.153707187084695,36.997820914314765,7.660244983901969,3079.620715670024,315.72201905896776,308.0617740750658,204.65726527100838
03/01/2026 (12:00:00 - 12:59:59),Ruby Bennett,440776845445.0,,0,4.0,4.0,1.0,1.0,669.7514134730246,167.43785336825616,0,0,0,0.0,0,0.0,0,0,5.0,5.0,0,0,0,0,3.0,0.0,518.107896499774,64.3851147512042,445.5348363283699,786.08659196533,83.5833968115059,40.93972710099934,21.661657784162756,2616.6398491168507,807.7482497494927,786.08659196533,175.61190113365632
03/01/2026 (12:00:00 - 12:59:59),Theo Bennett,440797064732.0,,0,7.0,9.0,2.0,3.0,1850.5018073134145,264.3574010447735,0,0,0,2.0,0,1.0,0,0,9.0,12.0,0,0,0,0,4.0,1.0,895.5578786193937,50.829245917704014,837.0132774412608,2028.2708368793137,123.76154274289732,69.43819734385967,25.02638457129469,1308.063198040471,2053.2972214506085,2028.2708368793137,238.63958050892063
03/01/2026 (12:00:00 - 12:59:59),Nina Reed,440712872381.0,,0,6.0,7.0,1.0,1.0,1325.5074687235556,220.91791145392594,0,0,0,1.0,0,0.0,0,0,7.0,8.0,0,0,0,0,0.0,0.0,527.7370009272116,28.566655215417992,492.3823026227451,1411.8099760142916,45.574248756444725,47.51630162333963,23.774986652313437,2068.5329496571294,1435.584962666605,1411.8099760142916,95.88208767626551
03/01/2026 (12:00:00 - 12:59:59),Ella Scott,440738213751.0,,0,6.0,6.0,2.0,2.0,1459.5477365439808,243.25795609066347,0,0,0,0.0,0,0.0,0,0,8.0,8.0,0,0,0,0,3.0,0.0,606.414206368202,80.29020327086455,517.9059329414821,1643.077938674048,134.22178119493537,65.74456124684245,19.442380051353723,1809.9907622343464,1662.5203187254017,1643.077938674048,127.48891904025187
03/01/2026 (12:00:00 - 12:59:59),Freya Wright,440705932682.0,,0,5.0,8.0,0.0,0.0,1033.139856318459,206.62797126369176,0,0,0,3.0,0,0.0,0,0,5.0,8.0,0,0,0,0,1.0,2.0,817.571287553444,36.55305820417517,776.944297992351,1115.7754687608824,62.2659556578347,20.369656784589036,20.981309781681894,2309.107831988297,1136.7567785425642,1115.7754687608824,154.1353894691382
03/01/2026 (13:00:00 - 13:59:59),Liam Turner,440710619180.0,,0,4.0,4.0,0.0,0.0,2089.461604435066,522.3654011087665,0,0,0,0.0,0,0.0,0,0,4.0,4.0,0,0,0,0,3.0,0.0,2080.3416844327257,81.7052426726945,1991.2242967028042,2219.764255173298,100.6540705093241,29.64858022890813,14.633807806801762,1163.2589038988633,2234.3980629800994,2219.764255173298,202.3430331210373
03/01/2026 (13:00:00 - 13:59:59),Nina Ward,440795892684.0,,0,2.0,2.0,0.0,0.0,309.33508508584924,154.66754254292462,0,0,0,0.0,0,0.0,0,0,2.0,2.0,0,0,0,0,1.0,0.0,730.3558513949764,124.41950587681794,601.5608308848316,376.96894290750873,58.8828285550059,8.7510292666536,8.330581031945673,2994.7528958625717,385.2995239394544,376.96894290750873,219.94758019797368
03/01/2026 (13:00:00 - 13:59:59),Ruby Bennett,440776845445.0,,0,1.0,1.0,0.0,0.0,151.40409990986117,151.40409990986117,0,0,0,0.0,0,0.0,0,0,1.0,1.0,0,0,0,0,1.0,0.0,497.5746779835085,24.845050560130396,464.3501123085152,167.9504462356445,8.166831210920469,8.37951511486288,4.831686191516595,3165.558528681226,172.7821324271611,167.9504462356445,261.65933889161255
03/01/2026 (13:00:00 - 13:59:59),Theo Bennett,440797064732.0,,0,2.0,2.0,0.0,0.0,328.8085896069753,164.40429480348766,0,0,0,0.0,0,0.0,0,0,2.0,2.0,0,0,0,0,1.0,0.0,762.8876742977515,127.51067208539035,628.7020149948245,396.26412818292783,54.105564140879345,13.34997443507317,11.45243027122265,3058.9158569814654,407.71655845415046,396.26412818292783,133.36758456438434
03/01/2026 (13:00:00 - 13:59:59),Nina Reed,440712872381.0,,0,11.0,11.0,0.0,0.0,2844.1094004577035,258.5554000416094,0,0,0,0.0,0,0.0,0,0,11.0,11.0,0,0,0,0,2.0,0.0,617.8622761811243,74.46561928975937,533.5645177789988,3200.396679368903,248.13374867517214,108.15353023602748,47.743829361429775,87.8649598318558,3248.1405087303324,3200.396679368903,263.9945314378118
03/01/2026 (13:00:00 - 13:59:59),Ella Scott,440738213751.0,,0,8.0,9.0,1.0,1.0,964.8974116273661,120.61217645342076,0,0,0,1.0,0,0.0,0,0,9.0,10.0,0,0,0,0,2.0,1.0,407.6662952067787,99.1319553780262,301.7406920387406,1308.1820653354632,288.9354713880014,61.14283011010776,27.703603229848312,2060.8349666707577,1335.8856685653116,1308.1820653354632,203.27936476393054
03/01/2026 (13:00:00 - 13:59:59),Freya Wright,440705932682.0,,0,11.0,11.0,0.0,0.0,1768.5663555108322,160.77875959189385,0,0,0,0.0,0,0.0,0,0,11.0,11.0,0,0,0,0,1.0,0.0,567.6092564144366,213.1246802370707,348.3860913847839,2560.8768889356393,725.2272007064051,67.08333271840199,63.40695684820976,788.9068049930813,2624.283845783849,2560.8768889356393,186.80934922306983
03/01/2026 (14:00:00 - 14:59:59),Liam Turner,440710619180.0,,0,5.0,5.0,3.0,3.0,1056.526431559622,211.30528631192442,0,0,0,0.0,0,0.0,0,0,8.0,8.0,0,0,0,0,3.0,0.0,700.2256373889622,74.5211363213094,618.2163902462835,1201.0076913808452,107.0407057143766,59.90488657095477,25.61412411096432,2149.1156364609706,1226.6218154918095,1201.0076913808452,224.26254804721978
03/01/2026 (14:00:00 - 14:59:59),Nina Ward,440795892684.0,,0,3.0,3.0,2.0,2.0,788.1181948119943,262.7060649373314,0,0,0,0.0,0,0.0,0,0,5.0,5.0,0,0,0,0,3.0,0.0,724.640380247146,101.46215490137133,616.6143633343104,873.2328090697478,65.42302822336077,32.81931005732146,15.607398523752623,2458.8046506614687,888.8402075935004,873.2328090697478,252.35514174503098
03/01/2026 (14:00:00 - 14:59:59),Ruby Bennett,440776845445.0,,0,3.0,3.0,0.0,0.0,911.908244218502,303.9694147395007,0,0,0,0.0,0,0.0,0,0,3.0,3.0,0,0,0,0,2.0,0.0,1046.8096495395212,34.95980933591635,1007.4896287565978,968.3603399108035,43.37146135128018,13.080634341021314,16.961559457368573,2343.1255593076303,985.3218993681721,968.3603399108035,271.5525413241975
03/01/2026 (14:00:00 - 14:59:59),Theo Bennett,440797064732.0,,0,4.0,4.0,1.0,1.0,859.5599887923039,214.88999719807597,0,0,0,0.0,0,0.0,0,0,5.0,5.0,0,0,0,0,3.0,0.0,674.1731913479103,56.423590452882465,610.8656846030768,949.850068212631,62.75441425252267,34.419581459755456,21.26755140197761,2366.230014221711,971.1176196146085,949.850068212631,262.6523661636809
03/01/2026 (14:00:00 - 14:59:59),Nina Reed,440712872381.0,,0,8.0,9.0,1.0,1.0,1707.8823253182802,213.48529066478503,0,0,0,1.0,0,0.0,0,0,9.0,10.0,0,0,0,0,0.0,0.0,478.72594628169844,40.20299209799332,429.22890387261083,1874.0103628782235,91.77563507118892,83.64645279984869,39.94775000593822,1484.2435241522055,1913.9581128841617,1874.0103628782235,201.79836296363283
03/01/2026 (14:00:00 - 14:59:59),Ella Scott,440738213751.0,,0,7.0,10.0,3.0,3.0,1631.664118052916,233.0948740075594,0,0,0,3.0,0,0.0,0,0,10.0,13.0,0,0,0,0,4.0,3.0,929.1850803532723,107.66215212594858,816.1932761029466,1831.9378494616026,162.96616653804696,53.29652124377108,24.238388125143032,1555.2649567869967,1856.1762375867456,1831.9378494616026,188.55880562625777
03/01/2026 (14:00:00 - 14:59:59),Freya Wright,440705932682.0,,0,3.0,5.0,1.0,1.0,789.8234401037756,263.2744800345919,0,0,0,2.0,0,0.0,0,0,4.0,6.0,0,0,0,0,1.0,2.0,1007.3193265196172,70.81860521169821,931.2845236118809,877.7354890405284,72.2634558486385,20.864790784152326,14.77978731335726,2521.0616145947765,892.5152763538856,877.7354890405284,186.4231090513382
03/01/2026 (15:00:00 - 15:59:59),Liam Turner,440710619180.0,,0,4.0,5.0,0.0,0.0,523.5982484665498,130.89956211663744,0,0,0,1.0,0,0.0,0,0,4.0,5.0,0,0,0,0,3.0,1.0,463.31058152230196,108.647693584528,349.62483669918277,641.7065781209964,97.95612470008165,20.152204954364922,20.31488842028133,2744.9328212025393,662.0214665412777,641.7065781209964,193.0457122561831
03/01/2026 (15:00:00 - 15:59:59),Nina Ward,440795892684.0,,0,4.0,4.0,0.0,0.0,1000.0409404746849,250.01023511867123,0,0,0,0.0,0,0.0,0,0,4.0,4.0,0,0,0,0,2.0,0.0,815.6826763802212,81.65392244599133,730.1762977242229,1092.2774941962455,76.82672888153279,15.409824840027808,15.390470535524582,2421.4206861882367,1107.66796473177,1092.2774941962455,70.91134907999344
03/01/2026 (15:00:00 - 15:59:59),Ruby Bennett,440776845445.0,,0,6.0,6.0,1.0,1.0,2246.218621317402,374.36977021956693,0,0,0,0.0,0,0.0,0,0,7.0,7.0,0,0,0,0,3.0,0.0,1207.6506863097625,41.63068260710043,1161.9263333398872,2355.3395099171967,84.55886642314596,28.65569253942396,28.029143949535065,1097.5932152962014,2383.3686538667316,2355.3395099171967,119.03813083706711
03/01/2026 (15:00:00 - 15:59:59),Theo Bennett,440797064732.0,,0,6.0,6.0,1.0,1.0,1761.7754884341848,293.62924807236413,0,0,0,0.0,0,0.0,0,0,7.0,7.0,0,0,0,0,5.0,0.0,1072.9301802329003,95.26325237355866,971.4054038723731,1914.2473652930337,114.90273293703805,43.8306679087793,30.21235666528129,1404.9575974135012,1944.459721958315,1914.2473652930337,250.58268062818385
